mcEdepQuenched,BerekelyAlphaBeta
1.43179,-86.6789
0.533362,-34.8736
0.731011,-43.6424
1.13037,-70.0208
0.611022,-31.4306
1.08919,-51.745
1.32369,-72.9108
0.361276,-19.2937
0.190702,-12.3247
0.0579937,-3.44564
0.903903,-43.731
0.875188,-53.4766
0.139545,-9.80699
1.56802,-94.5715
1.39752,-75.9685
1.72247,-108.568
0.308093,-21.2165
1.83409,-121.842
0.935701,-43.1822
0.236734,-18.1088
0.434203,-19.161
0.363344,-22.4056
0.375848,-26.532
0.767145,-31.9524
1.53423,-81.3386
0.752531,-39.2711
1.77297,-86.078
1.78434,-107.239
0.27624,-17.7065
1.66223,-75.9586
0.524091,-28.2199
0.332142,-19.9746
0.448283,-24.9588
1.31521,-79.6469
0.705416,-43.383
1.3582,-91.4485
0.704301,-38.9201
1.41339,-87.5539
0.774694,-47.675
0.5861,-38.5456
1.21772,-76.6318
0.441211,-29.4646
0.495884,-28.538
0.775796,-38.1984
0.220412,-11.6998
1.68511,-111.687
0.0660074,-1.69082
1.58231,-87.1491
1.60519,-101.598
0.313326,-13.1239
0.629023,-35.258
1.66431,-108.172
1.31558,-88.3366
0.462385,-18.8257
1.61689,-116.357
0.894878,-51.1217
0.895128,-43.6638
0.895074,-64.1019
0.474611,-27.5229
0.231845,-18.3497
1.17736,-82.0714
0.359655,-15.4902
0.706787,-49.2949
1.8652,-116.163
1.59669,-93.6143
1.1801,-61.0983
0.772655,-43.9364
0.371731,-25.8505
0.215013,-19.2118
1.77042,-112.546
0.320357,-11.0494
1.162,-60.9861
0.865483,-57.3548
0.802235,-35.3955
1.03591,-37.2068
1.146,-71.5292
0.439375,-29.6641
0.648661,-29.4733
0.471434,-26.3695
1.50788,-95.4813
0.501609,-36.9048
0.715661,-39.1035
0.950493,-64.1565
0.457784,-31.848
1.0914,-85.0378
0.604376,-44.5732
0.515994,-33.9839
1.22563,-67.9402
0.152618,-11.1624
0.834945,-54.5037
1.3081,-56.7262
1.48941,-93.8858
0.193645,-18.486
1.79354,-107.926
0.702014,-39.683
0.953254,-43.5952
0.771507,-55.653
0.833469,-52.1708
0.392562,-28.062
0.321673,-13.8572
0.567853,-37.4095
1.07422,-68.9763
1.33269,-93.562
0.852498,-65.009
0.289636,-20.3364
0.447365,-32.817
0.60923,-34.1875
0.313034,-22.3558
0.904488,-44.7269
0.425661,-25.4833
0.584519,-44.0636
1.49143,-63.3846
1.38511,-83.3931
0.939675,-55.8255
0.131076,-10.6885
1.07569,-75.6944
1.03027,-50.9902
1.59024,-118.242
1.4374,-64.2156
0.942747,-63.559
0.738366,-23.4571
0.701342,-49.3153
0.174644,-12.0079
1.3621,-93.9195
0.329591,-17.8859
1.20162,-50.4991
0.264451,-15.4145
0.762162,-50.2968
1.33001,-58.895
0.953745,-58.9284
1.09342,-70.7845
0.962425,-53.8429
0.808174,-38.0035
1.03005,-74.6316
0.205886,-8.90033
1.35562,-93.4281
0.744076,-26.0892
0.173016,-12.9524
0.453435,-31.4152
1.32619,-76.9552
1.42657,-54.1648
0.622996,-35.7125
0.466804,-31.8118
0.333953,-18.1752
1.41719,-81.1934
1.0615,-78.0281
0.61472,-41.4567
0.46841,-33.1417
0.234467,-14.8616
1.08028,-61.8168
1.14884,-73.0107
1.14572,-79.369
0.983328,-72.7784
1.32186,-86.3832
1.23107,-64.5164
1.36705,-81.2041
1.45316,-95.5592
0.685137,-40.5175
0.880751,-51.4932
0.392207,-14.3644
1.50954,-99.215
0.362086,-19.1168
1.89224,-119.542
0.739131,-35.7872
0.973178,-62.823
0.980162,-59.5448
0.762575,-43.8549
0.464002,-22.4464
0.295335,-18.4937
0.144763,-7.34138
1.18971,-52.5784
0.400236,-26.9271
1.01757,-45.7058
0.566947,-44.0715
1.06176,-77.5034
0.374154,-20.4338
1.38443,-87.2379
1.48174,-87.7438
1.14677,-70.4859
0.505287,-38.1838
0.594344,-35.7936
1.40615,-72.2033
0.724199,-50.257
1.03052,-75.5611
0.782111,-47.9185
0.834929,-54.36
0.93252,-51.2952
0.744533,-51.762
0.532303,-24.7297
0.864741,-58.9276
0.794149,-54.3253
0.577064,-26.8843
1.04833,-66.9057
1.72659,-115.262
0.79225,-49.4054
1.56698,-78.0439
1.45076,-88.898
1.0903,-66.9441
1.24224,-69.4305
1.33037,-62.1734
1.40629,-90.6637
1.43522,-96.1595
0.509527,-28.8938
0.693962,-40.7078
0.241204,-18.9569
0.993671,-58.1899
0.720136,-47.9066
0.84796,-39.3
1.22002,-63.7425
0.398393,-30.2286
1.29945,-91.0707
1.03782,-57.38
0.701232,-48.7828
0.681552,-44.6698
0.573381,-46.6094
0.784086,-32.1055
1.58751,-96.2734
0.574599,-39.4019
0.732098,-40.0137
0.916562,-54.618
0.43397,-27.2903
0.404332,-29.2905
1.46437,-61.893
0.124393,-9.65424
0.647393,-45.2754
1.65373,-101.177
1.10606,-44.5646
0.926883,-65.414
0.5676,-33.8339
0.390356,-12.4067
1.09426,-74.5561
0.935935,-62.0581
0.164111,-13.1289
1.50353,-92.002
1.61465,-109.668
0.183797,-5.1009
0.125524,-11.9965
1.18966,-58.7981
1.23901,-75.2659
1.58032,-105.152
0.762115,-48.2267
1.39764,-90.7043
0.580506,-41.0318
1.01476,-68.9054
0.244997,-14.5098
1.67719,-92.263
0.916898,-64.7392
0.995816,-35.5006
0.620481,-42.6278
0.7048,-28.8201
0.228037,-11.7199
0.739513,-30.3016
1.15673,-84.6247
0.157669,-9.50844
1.66937,-89.9379
0.213895,-9.43735
0.318292,-21.0356
0.549737,-28.6828
1.14684,-78.1179
1.42212,-76.5021
0.219861,-14.1427
1.66034,-94.5846
1.59458,-90.9016
1.52123,-72.8089
0.82211,-31.4278
0.885791,-30.4019
0.822951,-56.0341
0.552361,-31.8977
0.422588,-29.3944
0.102808,-3.94183
0.303312,-25.4844
1.12282,-69.6435
0.907284,-58.1279
0.991765,-41.287
0.72553,-41.1467
0.52088,-28.2155
1.65547,-110.615
1.54395,-62.5175
1.59473,-104.06
0.579019,-34.6066
1.32565,-56.8581
0.733903,-42.7394
0.925838,-62.8533
1.02178,-58.2429
0.38187,-27.4275
0.476533,-26.025
1.1382,-72.3262
0.248079,-13.6778
1.90618,-85.8788
0.170857,-5.35421
1.08138,-64.8637
1.35642,-80.675
0.588914,-38.6937
0.869204,-31.4371
0.263461,-20.3719
0.9365,-70.2265
1.49556,-100.049
1.58218,-99.1616
0.892006,-68.7873
0.549089,-33.5147
1.15827,-49.0567
0.902446,-53.4221
1.60149,-86.1148
1.40422,-69.0466
0.155194,-9.63572
0.14052,-9.21718
0.500141,-23.6593
0.351537,-22.4137
0.509588,-34.1591
0.776745,-39.7134
0.427756,-25.0239
0.209634,-9.47349
1.00792,-74.0461
1.12706,-79.1878
1.1958,-44.6515
0.320068,-20.5277
0.341117,-25.2919
0.132806,-7.17075
1.99494,-74.5139
0.589225,-24.0366
0.977479,-58.1162
0.312612,-17.4006
0.803053,-32.3418
0.692508,-47.5449
1.1595,-70.1711
1.85721,-114.994
1.40261,-102.101
1.18283,-79.9867
1.03754,-64.2483
0.739433,-42.5875
1.02362,-65.0964
0.746436,-28.3969
0.492553,-38.7091
0.702338,-51.5783
1.04035,-75.3754
1.50616,-84.0722
1.27246,-86.6614
0.42789,-29.4919
1.37624,-84.342
0.894306,-76.9547
0.954869,-60.1081
0.717378,-49.1158
1.26213,-73.0784
1.11271,-67.4741
1.0889,-66.0621
1.25591,-80.4136
0.549839,-29.5993
0.658232,-41.913
0.179601,-10.9931
0.78616,-55.0207
1.88427,-84.9547
1.49484,-98.185
1.14058,-79.3911
1.04461,-57.9829
0.997467,-52.7321
1.04568,-61.697
0.736733,-49.5596
0.335571,-14.8002
0.722817,-53.4315
0.151357,-11.3186
0.53227,-23.0808
0.657861,-28.6991
1.42545,-96.5272
0.858707,-46.2563
0.788202,-54.1929
0.673306,-38.0643
0.261947,-17.3326
0.170667,-12.8923
1.57569,-108.129
1.02645,-70.4922
1.46166,-72.3346
0.345308,-13.9375
1.52228,-55.3176
1.0791,-66.111
0.174316,-9.90636
0.531297,-19.4345
1.61162,-69.4561
1.87708,-102.707
1.51394,-89.5128
0.121256,-11.6513
0.302399,-24.6251
0.202081,-10.8977
0.943947,-62.0573
1.32124,-54.8297
1.19323,-72.3252
1.31259,-64.0684
0.928391,-59.2665
0.745026,-41.2556
1.30419,-81.1869
0.895707,-57.6857
0.49601,-26.6572
1.28238,-68.1653
0.125947,-9.4887
0.625804,-40.5157
1.08694,-79.7737
0.624012,-39.4872
1.13391,-79.0692
1.26222,-55.231
0.861943,-55.857
1.27626,-52.946
1.02665,-66.4403
0.832904,-56.235
0.177579,-19.1228
0.67997,-36.4129
1.33969,-77.1024
0.348434,-24.7522
0.505448,-42.469
0.962771,-56.5845
0.984453,-50.8828
1.32313,-62.7991
0.177241,-6.17449
0.937829,-64.74
0.721449,-51.9292
1.07395,-45.4826
1.32298,-75.1187
0.239959,-13.9989
0.414034,-35.2348
0.199828,-4.19328
0.704507,-30.5339
0.506716,-28.5763
0.436946,-22.769
1.87578,-124.55
0.0599085,-3.76817
0.452144,-30.707
1.7987,-74.8554
0.874663,-46.861
0.456708,-24.833
0.990583,-39.215
1.15566,-53.7638
0.772116,-56.7266
0.245689,-15.4595
1.22616,-78.0159
0.702804,-46.7813
1.24591,-59.9519
1.76094,-106.551
0.340674,-17.7808
0.560106,-39.3363
1.10143,-71.815
1.44475,-88.2343
0.663868,-41.4204
0.081222,-4.17492
0.360233,-16.9496
1.28566,-75.4186
1.28566,-17.9658
0.339841,-24.7115
1.10069,-52.9474
1.35467,-76.4612
0.293239,-22.9325
1.59717,-79.5685
1.30844,-94.448
0.747776,-30.2939
1.02407,-66.9334
0.336376,-31.443
0.320595,-17.5656
0.959187,-55.3183
1.4807,-55.8178
0.425104,-34.3796
0.136393,-9.92218
0.892904,-54.3603
1.16066,-78.325
1.29658,-50.6556
0.911945,-61.9759
1.42511,-87.4223
0.544349,-42.1279
0.195027,-11.0037
0.483766,-31.6827
1.37553,-95.2771
0.604222,-30.6163
1.12702,-44.2852
1.35876,-86.8524
1.4474,-84.7924
1.03615,-78.5619
1.50806,-90.1572
1.57503,-85.5534
0.904159,-55.6487
0.622316,-48.3467
1.28449,-62.6499
0.739276,-42.8325
0.414673,-27.7779
1.07377,-68.3506
0.350343,-21.0813
0.723621,-57.0137
1.15121,-74.2481
1.14434,-66.8582
1.52458,-85.5595
1.07873,-68.7179
0.631006,-50.585
0.971227,-66.5153
1.11424,-65.9003
1.34813,-93.1168
1.72195,-106.88
0.340199,-19.7187
1.34806,-84.227
0.960001,-64.0152
0.368991,-24.4366
1.37157,-81.9131
0.465457,-24.2823
1.13634,-61.4029
0.58472,-41.9336
0.536805,-28.2741
0.73514,-42.8455
1.68977,-106.302
1.10962,-65.2003
0.287469,-14.7562
1.33028,-86.9516
0.781058,-52.1622
0.66723,-46.7057
0.369199,-26.3314
1.07611,-62.6836
0.92948,-55.7099
1.74494,-62.9707
0.986611,-39.9961
0.425594,-21.1083
0.348672,-21.2251
1.24822,-71.0608
0.326426,-14.5396
1.16157,-87.0106
1.21249,-80.0877
0.0719182,-2.94257
0.149991,-10.3593
0.448178,-18.4406
0.614486,-43.0624
0.688043,-44.4478
0.468975,-27.3754
0.323094,-23.5628
0.764244,-46.892
1.01684,-62.3848
1.35127,-76.0668
0.529342,-33.8557
0.947877,-67.3057
1.25139,-86.0201
1.30375,-87.1942
0.954531,-66.0393
0.543905,-25.7192
0.351515,-24.8223
0.879529,-60.8568
0.844433,-45.9535
1.10308,-68.1344
0.584477,-39.9166
1.8162,-109.607
0.518256,-36.0213
0.471768,-31.445
0.216983,-16.3339
1.77759,-78.3476
0.576827,-39.8496
1.2605,-68.244
1.51138,-77.3631
1.39033,-50.5077
0.919662,-53.353
1.04138,-60.9642
1.42083,-85.7625
0.578778,-33.4147
0.735514,-43.7848
1.02701,-67.1663
0.967697,-57.2164
0.367074,-20.9974
0.542104,-34.9801
0.32024,-13.279
0.762011,-53.8187
1.31557,-83.5416
0.397165,-17.8285
1.43085,-81.8303
1.3774,-73.8127
0.619125,-48.3006
0.225174,-21.0642
0.778695,-54.1598
0.807262,-44.2837
0.566791,-42.5198
1.03316,-67.0634
0.348271,-16.6798
0.853376,-49.5649
0.916601,-51.6324
1.51926,-95.2178
0.931681,-37.572
0.221159,-15.503
0.740633,-41.9923
1.14033,-64.719
1.31844,-77.8245
0.207931,-12.9897
0.523388,-32.914
0.618725,-45.6498
0.175104,-9.52869
0.220857,-11.8362
1.20631,-80.4061
0.402676,-16.0714
0.601574,-32.0778
1.03672,-65.5614
0.864898,-60.5731
0.764469,-34.1582
1.0424,-77.6223
1.16317,-59.1661
1.6842,-117.972
0.558077,-34.355
0.355121,-20.3875
0.704866,-42.6406
0.68874,-44.6963
1.64901,-110.584
1.04116,-39.7251
1.15142,-64.7462
1.55913,-101.958
0.24657,-18.7974
1.19212,-77.9351
1.02412,-59.3877
1.65343,-116.351
1.03496,-74.3964
1.2192,-72.2832
1.39242,-59.9678
1.56495,-98.8811
0.604984,-37.8626
1.25733,-80.0274
1.08487,-74.8104
0.878038,-31.6976
1.51189,-103.877
1.50052,-56.5183
0.771494,-49.5717
0.783093,-50.2199
0.27881,-15.3787
0.469853,-30.0043
1.07852,-58.6522
1.25347,-40.3309
1.31557,-83.367
0.649343,-36.2084
0.574511,-38.3727
0.337588,-18.8458
0.834389,-49.907
0.792811,-38.0274
0.897698,-23.4662
0.851525,-57.9248
0.637851,-35.0206
0.633694,-30.8272
1.24591,-73.1779
0.669617,-31.503
1.29015,-90.7793
0.877364,-44.5275
0.864228,-41.89
0.74752,-49.0989
0.846043,-57.6954
0.0900937,-6.71666
0.881502,-49.742
0.362854,-19.973
0.770391,-32.411
0.270543,-9.4174
1.12497,-70.2017
0.771558,-45.2664
1.10397,-42.0126
0.433169,-16.7422
0.627676,-52.1507
0.750764,-47.6792
1.24798,-53.511
1.41741,-95.2464
1.81142,-120.913
0.224577,-16.2427
1.50526,-95.0714
1.05493,-44.2838
0.162304,-9.99284
1.14257,-45.5051
0.284429,-11.2374
0.597898,-21.9017
1.93263,-128.689
0.933522,-52.8742
0.554772,-34.7005
1.20298,-74.0313
1.39206,-69.7793
0.276141,-22.1996
1.70181,-100.586
1.02488,-53.1708
0.412212,-28.2724
1.31537,-84.1233
0.98772,-67.7762
1.09833,-62.7193
1.19805,-74.6739
0.607932,-28.9059
1.42657,-91.8048
0.426598,-25.9731
0.602698,-41.7621
0.681333,-42.4843
0.789094,-51.6181
1.10041,-60.4852
0.371113,-25.2478
1.4876,-66.8373
1.81359,-79.8909
0.305557,-18.7019
1.41442,-90.4875
0.34538,-21.4249
0.304325,-14.2895
1.35119,-82.5151
0.417145,-31.4533
0.903263,-58.5354
1.09405,-56.3634
0.648455,-47.572
1.07681,-78.2917
1.07289,-70.3939
1.10441,-67.1045
0.40177,-19.5002
0.8143,-32.1563
0.804979,-40.3526
0.819976,-49.3283
0.290067,-20.0369
0.0414518,-3.45337
0.918365,-62.2498
0.506861,-36.0287
1.07046,-71.5482
1.18055,-85.5764
1.25487,-53.815
0.495322,-20.9834
0.263584,-17.1587
0.388123,-31.888
0.217278,-8.66728
0.863609,-49.545
0.481211,-29.0782
0.987496,-60.2468
1.41816,-90.2664
0.382171,-28.7122
0.536251,-29.8192
1.41522,-59.1889
1.60276,-109.788
0.485213,-32.9912
0.449714,-31.6115
1.02247,-57.0748
0.241074,-11.5836
0.800912,-44.5468
0.458921,-28.1806
1.50233,-94.9509
1.32232,-83.8249
0.546574,-41.338
0.746492,-51.9456
1.23282,-68.7801
1.03848,-67.1209
0.761681,-37.7535
0.71644,-47.1717
0.788717,-44.6935
0.822236,-38.7953
0.91856,-50.4473
1.68332,-74.8597
1.42558,-68.0088
0.419213,-23.2885
0.645004,-34.7005
0.485412,-32.0345
0.480162,-32.1239
0.894634,-53.9619
0.844467,-62.1936
0.323781,-11.5247
1.46556,-74.7029
0.50726,-25.7471
0.448871,-23.2358
0.796326,-49.7751
1.53206,-88.4655
0.700565,-42.9352
1.19866,-71.4035
0.627804,-33.5729
1.56069,-90.5892
0.526842,-27.1439
1.74527,-80.9297
0.362727,-21.3363
1.39888,-57.1978
1.48103,-98.7403
1.19657,-72.6506
0.422414,-18.561
0.470599,-27.5689
0.537719,-38.9226
1.07278,-63.7321
1.07601,-60.0609
0.319855,-19.1887
1.288,-72.739
0.19558,-12.8719
1.04954,-69.3722
0.152695,-8.90955
0.170726,-6.79094
1.19468,-68.8615
0.894458,-28.7964
1.33205,-56.6604
0.243272,-13.4157
0.823455,-35.8306
1.66252,-110.183
0.733792,-38.9806
0.822981,-47.0911
0.519759,-28.1867
0.774462,-42.9564
1.23875,-84.7376
0.518356,-29.0149
0.938453,-67.5219
1.11276,-71.6971
0.21625,-13.8256
0.149159,-9.46611
1.42035,-93.6517
1.61182,-101.88
1.69804,-109.821
0.985276,-41.5543
0.193083,-8.84775
1.00776,-59.0367
0.857776,-43.5457
0.637637,-27.3298
0.395728,-27.9095
0.254701,-15.1111
1.05308,-73.6663
0.281312,-18.357
1.27649,-71.6243
1.17413,-80.4238
0.584568,-14.282
0.422002,-29.4276
0.572294,-28.7327
1.55303,-96.9034
1.50082,-93.1205
0.41994,-30.4038
0.457766,-29.6029
1.45804,-91.01
1.88662,-121.731
1.28296,-92.0837
0.989658,-54.8566
0.324515,-18.7327
0.432444,-22.3344
1.50682,-92.2824
1.14144,-73.9564
0.0977665,-3.64532
0.269898,-15.8655
0.698655,-44.2735
0.269128,-19.2574
0.270349,-13.2564
0.441497,-31.6741
0.583514,-22.2605
0.731052,-55.2985
0.548286,-36.8409
0.817275,-54.6233
0.742229,-38.0313
1.57211,-105.746
1.17564,-83.8923
1.38953,-88.01
0.658189,-37.8557
0.97099,-63.1961
0.962636,-67.6392
1.04022,-69.1812
1.57197,-69.3367
0.679526,-34.2847
0.0480529,-1.97501
0.122805,-10.1394
1.33784,-81.5149
0.672259,-36.2781
0.643421,-32.9315
0.956565,-64.7617
1.42004,-98.048
1.79019,-110.043
0.799699,-57.8292
0.763682,-40.2717
1.06101,-59.0488
0.934729,-55.0925
0.496603,-33.8052
1.44237,-12.8296
1.08807,-67.9252
0.443397,-25.9905
1.38406,-89.8819
0.981506,-61.0078
1.86948,-96.0517
0.293004,-14.128
1.11029,-80.5041
0.0778307,-2.11414
1.44393,-89.2008
0.969359,-65.9598
0.728359,-55.1849
0.319082,-13.2713
0.860317,-63.1298
1.34464,-93.6141
1.61297,-103.375
0.56318,-39.5026
0.888232,-54.8006
1.75553,-100.291
0.171537,-14.666
0.595007,-48.8495
0.951206,-59.6134
1.0699,-45.4064
1.14093,-71.7858
0.931771,-50.149
0.91664,-57.1145
1.46996,-93.3739
0.682382,-47.4008
0.557126,-36.781
0.300709,-15.5818
0.876673,-56.5068
0.728889,-39.9202
0.623721,-36.1856
0.514868,-38.0341
1.90947,-118.338
0.549849,-39.0999
0.802813,-53.6821
0.0807831,-7.03813
0.935274,-58.2801
0.893606,-55.4676
0.383654,-28.8748
0.89392,-55.3768
0.671151,-39.3419
0.4381,-32.8683
1.64005,-90.1968
0.441466,-16.1049
0.682181,-37.3491
1.11638,-64.2596
0.749176,-45.2018
0.0648798,-4.30114
1.4753,-58.3739
0.302488,-6.13022
0.993564,-67.3427
0.193856,-6.66157
1.80999,-97.3607
0.592257,-43.7554
1.83918,-109.246
0.245668,-10.8723
1.31632,-79.9908
0.959868,-49.96
1.15519,-50.7499
0.503769,-45.0336
1.17668,-83.3849
0.739804,-44.51
0.226015,-11.5424
0.733848,-48.2603
0.831907,-61.9148
0.182438,-13.503
0.886819,-54.8044
1.06493,-69.521
0.270427,-14.0282
0.854253,-56.9807
0.549198,-41.932
0.487416,-31.5166
1.61798,-90.5469
1.28057,-85.6555
1.36776,-85.3712
1.33439,-81.145
1.49591,-99.5981
0.992176,-46.0579
0.0789858,-5.5444
0.798026,-51.792
1.00744,-70.7943
0.364881,-29.2614
0.981836,-60.1791
1.71717,-117.486
1.38584,-83.6797
0.742777,-50.7219
1.23489,-71.0523
1.57673,-86.078
0.52043,-33.1056
0.528069,-28.107
0.543253,-29.0976
1.47461,-94.1108
1.00654,-67.0326
1.58879,-105.129
0.956361,-51.5949
0.247606,-9.36493
1.54961,-67.8086
0.549578,-23.1843
0.578013,-36.9177
1.32352,-92.6827
1.47231,-93.2398
1.05308,-66.1968
1.11655,-73.0944
0.205446,-15.3814
1.15334,-62.8426
0.893772,-51.8027
0.250427,-12.5778
0.192265,-15.1356
0.488356,-35.6296
0.781547,-30.8907
1.57302,-96.6397
0.632116,-28.0422
1.11447,-57.4485
0.979254,-55.1567
0.492633,-25.975
1.36174,-91.5462
0.307276,-15.0511
0.07033,-6.32622
0.380609,-25.6598
1.53225,-92.2597
1.92452,-125.763
1.38493,-96.6422
1.59154,-68.8165
0.23343,-22.1693
1.33308,-86.3094
0.753172,-41.4034
0.175461,-7.36848
0.734426,-42.246
0.593964,-37.0781
0.423214,-25.3771
0.162029,-12.3011
0.60039,-41.8521
0.787728,-42.8076
0.331728,-17.5292
0.218731,-16.2638
0.400356,-32.5107
1.20041,-89.4855
0.354999,-22.4929
1.50147,-69.0061
1.20187,-81.9846
1.52907,-89.2324
0.842801,-50.2176
0.845567,-55.3628
0.0816611,-5.64539
0.936214,-64.9333
1.47996,-78.4118
0.323586,-19.2546
0.12368,-8.17807
0.55222,-30.0771
1.0692,-67.7837
1.50919,-89.4986
0.807282,-54.9311
1.64984,-102.875
0.810117,-50.1419
1.72252,-109.34
1.31209,-81.4504
1.34468,-82.6875
1.9891,-121.234
0.729106,-44.5505
0.142644,-6.76757
1.52235,-81.2268
0.0650872,-2.34341
0.996246,-62.2805
0.744155,-42.8777
0.202854,-9.23851
0.890617,-50.9485
1.45491,-92.2987
1.09839,-67.6003
0.578753,-28.3298
1.66086,-64.9621
1.61441,-99.2256
0.543906,-27.2443
1.51204,-46.2136
1.29571,-89.2324
1.09154,-43.6848
1.79754,-119.568
1.09033,-63.8312
1.346,-82.2878
1.96607,-131.892
0.941137,-46.1577
0.63905,-38.5428
0.218273,-15.9875
1.58747,-107.944
0.328933,-25.2159
0.675682,-51.5229
0.915251,-60.203
0.563002,-47.1614
1.66334,-71.0957
0.228593,-23.1755
0.720957,-50.1451
0.820873,-53.8547
0.306702,-18.9503
1.11132,-60.2738
0.647734,-33.9639
0.299238,-18.8346
0.322442,-21.035
0.133403,-8.14757
0.155416,-12.7368
1.43861,-100.799
1.06472,-52.2616
1.94718,-108.77
1.30981,-75.565
1.38412,-91.2605
1.12589,-71.4327
1.92682,-79.8562
1.9216,-67.7956
0.641164,-50.8809
0.304724,-25.8951
0.395125,-27.2698
1.22553,-73.1024
0.615766,-41.8
0.921169,-61.9817
1.68006,-99.0742
0.327505,-19.774
0.906195,-49.0563
1.21722,-96.0061
1.43343,-75.1185
0.3571,-22.0287
0.962639,-55.3822
1.74051,-111.597
0.746976,-43.7433
0.105013,-4.33526
1.38882,-84.0556
1.72341,-103.697
0.611107,-27.7101
0.53685,-24.2041
0.750597,-34.4488
1.19922,-68.5666
0.918377,-60.8997
1.32438,-78.502
0.226597,-10.4267
0.910361,-63.6518
1.3959,-85.2677
0.521056,-21.683
0.277452,-17.3049
1.43314,-95.3521
0.581828,-25.8483
1.18911,-69.9608
1.23438,-77.9974
0.197271,-12.3361
1.30274,-76.8632
1.10067,-81.9593
0.565353,-35.7447
0.766765,-39.5154
0.31296,-13.1453
0.509599,-28.2246
1.31496,-92.0487
0.532636,-19.6516
0.390325,-24.9058
0.896976,-61.4007
1.62186,-58.6025
0.859587,-58.0103
0.351685,-25.7372
1.2436,-84.2905
0.876295,-58.7635
0.812975,-50.5358
1.1356,-71.5738
1.98819,-106.717
0.676387,-38.6103
1.12041,-73.1134
0.722299,-31.594
0.639499,-34.8228
1.25534,-51.9993
1.44862,-88.0014
1.56234,-76.1017
0.410168,-25.5829
0.294017,-15.5293
0.700157,-38.256
0.952788,-61.9202
0.536118,-28.7455
1.80639,-120.142
1.16657,-43.6961
0.445597,-32.2384
0.403952,-19.8735
0.453204,-28.9302
0.31931,-18.0874
0.560295,-27.8249
1.53047,-109.846
1.38735,-93.7868
0.33484,-22.742
1.4413,-93.3614
0.346492,-12.9444
1.26689,-83.3446
0.247343,-17.0845
0.791828,-50.3199
0.959807,-66.7952
1.17218,-72.119
0.570418,-38.6868
0.222676,-16.2297
0.21023,-14.4357
0.444776,-27.8241
0.68679,-30.0882
0.372316,-24.9729
1.21274,-66.6695
0.0791385,-5.11088
1.3178,-69.4671
0.904177,-55.265
0.733112,-35.5718
1.08441,-46.8527
1.3232,-80.639
0.542546,-31.1162
0.272487,-14.1576
0.618435,-26.6665
0.4141,-28.915
1.5989,-70.4114
1.03178,-59.6768
0.547349,-38.6197
1.35485,-93.6729
1.02123,-57.4742
0.723782,-32.8679
0.245397,-4.68815
0.435023,-28.1463
0.697613,-29.6965
1.42461,-98.43
0.662369,-39.1609
1.41326,-68.7381
1.08179,-66.3638
1.81067,-112.233
0.47145,-29.59
0.466191,-31.5723
0.821797,-54.5798
0.332781,-17.8562
0.180092,-3.75742
0.813793,-32.119
1.43325,-63.994
0.748774,-49.8694
0.266891,-16.9391
0.796469,-45.9392
1.51624,-87.6234
0.152216,-10.8731
1.13111,-67.8677
0.717828,-40.4931
0.638093,-43.6972
0.846658,-64.6908
0.421101,-32.6794
0.15145,-6.65155
0.981887,-50.0229
1.08062,-74.005
1.65131,-73.9554
0.552405,-28.9462
0.616749,-35.3269
1.95329,-132.136
0.0894657,-4.88285
0.846562,-48.1406
0.730141,-54.6484
0.94315,-54.5501
0.362979,-19.969
0.184538,-11.7477
1.10181,-74.2407
1.25058,-74.1415
1.20488,-79.8127
0.933483,-63.3962
0.155128,-8.08803
0.449575,-30.724
1.63875,-87.5582
0.57702,-27.2019
0.740326,-46.0621
0.142833,-4.55626
0.457603,-27.688
1.14923,-49.5626
0.564049,-31.6848
0.608123,-41.3535
0.818192,-54.2543
0.367666,-11.3913
1.05998,-72.0358
0.266556,-18.2712
0.395171,-22.5942
0.0867579,-6.84741
0.423401,-20.0133
1.04298,-47.2447
0.0968399,-7.41222
0.194192,-14.1664
1.41455,-79.2182
1.40215,-95.442
0.772949,-40.0872
0.709238,-34.6807
0.301145,-23.1719
0.845775,-56.1968
0.871446,-50.1125
0.942751,-78.0183
0.19641,-12.4912
1.04815,-56.5348
0.999517,-57.2087
0.834714,-51.0322
1.29685,-69.129
1.55656,-101.167
1.73092,-101.599
0.349,-20.8923
0.304379,-19.8098
1.59528,-96.1331
0.700261,-51.7764
0.505585,-29.8609
0.574574,-38.736
0.370719,-23.5009
1.64265,-104.189
1.04188,-57.5872
0.603713,-43.7864
0.733126,-49.3432
0.430745,-27.4847
0.47911,-26.3077
0.507933,-25.0844
1.20308,-70.1338
1.89162,-120.756
1.01838,-66.3025
1.32065,-82.7399
0.966168,-67.3752
0.768125,-37.5474
0.952976,-58.0785
0.196706,-9.01235
0.268058,-17.264
1.13025,-81.3398
0.448804,-31.3324
0.202061,-12.6663
1.41395,-72.4113
0.954469,-75.784
0.298724,-15.1277
0.12514,-7.92856
0.301153,-15.9293
1.0257,-69.3747
1.02336,-65.5896
0.608487,-41.143
0.565789,-29.7908
0.844378,-51.2336
1.426,-87.932
1.89566,-116.947
0.204706,-10.9749
1.45962,-93.6736
1.10189,-72.543
0.240806,-18.9863
1.13186,-65.244
1.08432,-40.1937
1.29238,-55.3072
0.637581,-25.9341
0.518857,-21.4337
0.353523,-16.3344
1.26184,-58.6169
0.571204,-33.9582
0.107729,-4.16198
1.32719,-83.3821
0.466911,-31.9095
